Date,Hour,Media,Media value concentration,Value,Concentration
23/05/2024,12:20:24,Z,4,z,4
23/05/2024,12:20:25,Z,4,z,5
23/05/2024,12:20:25,Z,4,z,4
23/05/2024,12:20:26,Z,4,z,4
23/05/2024,12:20:26,Z,4,z,5
23/05/2024,12:20:27,Z,4,z,4
23/05/2024,12:20:27,Z,4,z,4
23/05/2024,12:20:28,Z,4,z,5
23/05/2024,12:20:28,Z,4,z,5
23/05/2024,12:20:29,Z,4,z,5
23/05/2024,12:20:29,Z,4,z,5
23/05/2024,12:20:30,Z,4,z,5
23/05/2024,12:20:30,Z,4,z,4
23/05/2024,12:20:31,Z,4,z,4
23/05/2024,12:20:31,Z,4,z,4
23/05/2024,12:20:32,Z,4,z,5
23/05/2024,12:20:32,Z,4,z,5
23/05/2024,12:20:33,Z,4,z,5
23/05/2024,12:20:33,Z,4,z,4
23/05/2024,12:20:34,Z,4,z,5
23/05/2024,12:20:34,Z,4,z,5
23/05/2024,12:20:35,Z,5,z,5
23/05/2024,12:20:35,Z,5,z,5
23/05/2024,12:20:36,Z,5,z,5
23/05/2024,12:20:36,Z,5,z,5
23/05/2024,12:20:37,Z,5,z,4
23/05/2024,12:20:37,Z,5,z,5
23/05/2024,12:20:38,Z,5,z,5
23/05/2024,12:20:38,Z,5,z,4
23/05/2024,12:20:39,Z,5,z,4
23/05/2024,12:20:39,Z,5,z,4
23/05/2024,12:20:40,Z,5,z,5
23/05/2024,12:20:40,Z,5,z,5
23/05/2024,12:20:41,Z,5,z,5
23/05/2024,12:20:41,Z,5,z,5
23/05/2024,12:20:42,Z,5,z,5
23/05/2024,12:20:42,Z,5,z,5
23/05/2024,12:20:43,Z,5,z,5
23/05/2024,12:20:43,Z,5,z,6
23/05/2024,12:20:44,Z,5,z,6
23/05/2024,12:20:44,Z,5,z,5
23/05/2024,12:20:45,Z,5,z,5
23/05/2024,12:20:45,Z,5,z,5
23/05/2024,12:20:46,Z,5,z,5
23/05/2024,12:20:46,Z,5,z,5
23/05/2024,12:20:47,Z,5,z,5
23/05/2024,12:20:47,Z,5,z,4
23/05/2024,12:20:48,Z,5,z,5
23/05/2024,12:20:48,Z,5,z,5
23/05/2024,12:20:49,Z,5,z,5
23/05/2024,12:20:49,Z,5,z,6
23/05/2024,12:20:50,Z,5,z,5
23/05/2024,12:20:50,Z,5,z,5
23/05/2024,12:20:51,Z,5,z,4
23/05/2024,12:20:51,Z,5,z,4
23/05/2024,12:20:52,Z,5,z,4
23/05/2024,12:20:52,Z,5,z,4
23/05/2024,12:20:53,Z,5,z,5
23/05/2024,12:20:53,Z,5,z,5
23/05/2024,12:20:54,Z,5,z,6
23/05/2024,12:20:54,Z,5,z,5
23/05/2024,12:20:55,Z,5,z,5
23/05/2024,12:20:55,Z,5,z,5
23/05/2024,12:20:56,Z,5,z,5
23/05/2024,12:20:56,Z,5,z,6
23/05/2024,12:20:56,Z,5,z,6
23/05/2024,12:20:57,Z,5,z,5
23/05/2024,12:20:57,Z,5,z,5
23/05/2024,12:20:58,Z,5,z,6
23/05/2024,12:20:58,Z,5,z,6
23/05/2024,12:20:59,Z,5,z,6
23/05/2024,12:20:59,Z,5,z,6
23/05/2024,12:21:00,Z,5,z,5
23/05/2024,12:21:00,Z,5,z,4
23/05/2024,12:21:01,Z,5,z,5
23/05/2024,12:21:01,Z,5,z,5
23/05/2024,12:21:02,Z,5,z,5
23/05/2024,12:21:02,Z,5,z,5
23/05/2024,12:21:03,Z,5,z,5
23/05/2024,12:21:03,Z,5,z,6
23/05/2024,12:21:04,Z,5,z,6
23/05/2024,12:21:04,Z,5,z,6
23/05/2024,12:21:05,Z,5,z,5
23/05/2024,12:21:05,Z,5,z,4
23/05/2024,12:21:06,Z,5,z,5
23/05/2024,12:21:06,Z,5,z,6
23/05/2024,12:21:07,Z,5,z,6
23/05/2024,12:21:07,Z,5,z,5
23/05/2024,12:21:08,Z,5,z,6
23/05/2024,12:21:08,Z,5,z,5
23/05/2024,12:21:09,Z,5,z,5
23/05/2024,12:21:09,Z,5,z,5
23/05/2024,12:21:10,Z,5,z,6
23/05/2024,12:21:10,Z,5,z,6
23/05/2024,12:21:11,Z,5,z,6
23/05/2024,12:21:11,Z,5,z,6
23/05/2024,12:21:12,Z,5,z,5
23/05/2024,12:21:12,Z,5,z,5
23/05/2024,12:21:13,Z,5,z,6
23/05/2024,12:21:13,Z,5,z,6
23/05/2024,12:21:14,Z,6,z,6
23/05/2024,12:21:14,Z,6,z,6
23/05/2024,12:21:15,Z,6,z,6
23/05/2024,12:21:15,Z,6,z,5
23/05/2024,12:21:16,Z,6,z,6
23/05/2024,12:21:16,Z,6,z,6
23/05/2024,12:21:17,Z,6,z,6
23/05/2024,12:21:17,Z,6,z,6
